Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
ITNPL3D,Nepal 3-month Treasury Bills,Treasury Bill Yields,Nepal Rupee,Nepal,,,,,,,National Currency,Units,Stock,none,Monthly From Jan 1981 To Oct 2008<BR>Weekly From Oct 2008 To Feb 2020<BR>,Source: Nepal Rastra Bank,
Date,Ticker,Open,High,Low,Close
08/27/2013,ITNPL3D,,,,0.1643
09/03/2013,ITNPL3D,,,,0.1071
09/10/2013,ITNPL3D,,,,0.0954
09/17/2013,ITNPL3D,,,,0.0807
09/24/2013,ITNPL3D,,,,0.0681
10/01/2013,ITNPL3D,,,,0.0707
10/08/2013,ITNPL3D,,,,0.0648
10/17/2013,ITNPL3D,,,,0.0242
10/22/2013,ITNPL3D,,,,0.0391
10/29/2013,ITNPL3D,,,,0.0259
11/06/2013,ITNPL3D,,,,0.0204
11/12/2013,ITNPL3D,,,,0.0182
11/21/2013,ITNPL3D,,,,0.0173
11/26/2013,ITNPL3D,,,,0.0164
12/03/2013,ITNPL3D,,,,0.0167
12/10/2013,ITNPL3D,,,,0.1922
12/18/2013,ITNPL3D,,,,0.4255
12/24/2013,ITNPL3D,,,,0.4619
12/31/2013,ITNPL3D,,,,0.5152
01/07/2014,ITNPL3D,,,,0.4735
01/14/2014,ITNPL3D,,,,0.3703
01/21/2014,ITNPL3D,,,,0.3578
01/28/2014,ITNPL3D,,,,0.1507
02/04/2014,ITNPL3D,,,,0.1233
02/11/2014,ITNPL3D,,,,0.1069
02/18/2014,ITNPL3D,,,,0.0997
02/25/2014,ITNPL3D,,,,0.0837
03/04/2014,ITNPL3D,,,,0.0242
03/11/2014,ITNPL3D,,,,0.0458
03/18/2014,ITNPL3D,,,,0.059
03/25/2014,ITNPL3D,,,,0.0576
04/01/2014,ITNPL3D,,,,0.0597
04/09/2014,ITNPL3D,,,,0.061
04/15/2014,ITNPL3D,,,,0.0467
04/22/2014,ITNPL3D,,,,0.0447
04/29/2014,ITNPL3D,,,,0.0375
05/06/2014,ITNPL3D,,,,0.0394
05/13/2014,ITNPL3D,,,,0.0346
05/20/2014,ITNPL3D,,,,0.2471
05/27/2014,ITNPL3D,,,,0.0433
06/03/2014,ITNPL3D,,,,0.0467
06/10/2014,ITNPL3D,,,,0.0477
06/17/2014,ITNPL3D,,,,0.0481
06/24/2014,ITNPL3D,,,,0.0464
07/01/2014,ITNPL3D,,,,0.0457
07/08/2014,ITNPL3D,,,,0.0092
07/15/2014,ITNPL3D,,,,0.0004
07/22/2014,ITNPL3D,,,,0.0056
07/29/2014,ITNPL3D,,,,0.0052
08/05/2014,ITNPL3D,,,,0.0042
08/07/2014,ITNPL3D,,,,3.3547
08/12/2014,ITNPL3D,,,,0.0004
08/19/2014,ITNPL3D,,,,0.0126
08/26/2014,ITNPL3D,,,,0.0426
09/03/2014,ITNPL3D,,,,0.0174
09/09/2014,ITNPL3D,,,,0.0163
09/16/2014,ITNPL3D,,,,0.1833
09/23/2014,ITNPL3D,,,,0.281
09/30/2014,ITNPL3D,,,,1.2399
10/08/2014,ITNPL3D,,,,1.2975
10/14/2014,ITNPL3D,,,,0.8382
10/21/2014,ITNPL3D,,,,0.6414
10/28/2014,ITNPL3D,,,,0.5165
11/04/2014,ITNPL3D,,,,0.4645
11/11/2014,ITNPL3D,,,,0.2501
11/18/2014,ITNPL3D,,,,0.2323
11/25/2014,ITNPL3D,,,,0.0004
12/02/2014,ITNPL3D,,,,0.0004
12/09/2014,ITNPL3D,,,,0.0789
12/16/2014,ITNPL3D,,,,0.1139
12/23/2014,ITNPL3D,,,,0.0768
12/31/2014,ITNPL3D,,,,0.0349
01/06/2015,ITNPL3D,,,,0.0414
01/13/2015,ITNPL3D,,,,0.2986
01/20/2015,ITNPL3D,,,,0.776
01/27/2015,ITNPL3D,,,,0.0004
02/03/2015,ITNPL3D,,,,0.8331
02/10/2015,ITNPL3D,,,,0.8354
02/18/2015,ITNPL3D,,,,1.5688
02/24/2015,ITNPL3D,,,,0.0004
03/03/2015,ITNPL3D,,,,0.0004
03/10/2015,ITNPL3D,,,,0.7284
03/17/2015,ITNPL3D,,,,0.8127
03/24/2015,ITNPL3D,,,,0.6242
03/31/2015,ITNPL3D,,,,0.7359
04/07/2015,ITNPL3D,,,,0.4723
04/15/2015,ITNPL3D,,,,0.6067
04/21/2015,ITNPL3D,,,,0.5959
04/28/2015,ITNPL3D,,,,0.5959
05/05/2015,ITNPL3D,,,,0.5959
05/12/2015,ITNPL3D,,,,0.4594
05/19/2015,ITNPL3D,,,,0.4088
05/26/2015,ITNPL3D,,,,0.3943
06/02/2015,ITNPL3D,,,,0.3921
06/09/2015,ITNPL3D,,,,0.3446
06/16/2015,ITNPL3D,,,,0.1811
06/23/2015,ITNPL3D,,,,0.2387
06/30/2015,ITNPL3D,,,,0.1677
07/07/2015,ITNPL3D,,,,0.0172
07/14/2015,ITNPL3D,,,,0.0004
07/22/2015,ITNPL3D,,,,0.0004
07/28/2015,ITNPL3D,,,,0.7301
08/04/2015,ITNPL3D,,,,1.8025
08/11/2015,ITNPL3D,,,,2.4084
08/18/2015,ITNPL3D,,,,2.9581
08/25/2015,ITNPL3D,,,,2.8765
09/01/2015,ITNPL3D,,,,2.0024
09/08/2015,ITNPL3D,,,,2.1459
09/15/2015,ITNPL3D,,,,1.8053
09/22/2015,ITNPL3D,,,,1.421
09/29/2015,ITNPL3D,,,,1.0592
10/06/2015,ITNPL3D,,,,0.4337
10/13/2015,ITNPL3D,,,,0.1287
10/20/2015,ITNPL3D,,,,0.1287
10/27/2015,ITNPL3D,,,,0.0632
11/03/2015,ITNPL3D,,,,0.5929
11/10/2015,ITNPL3D,,,,0.4357
11/17/2015,ITNPL3D,,,,0.492
11/24/2015,ITNPL3D,,,,0.5135
12/01/2015,ITNPL3D,,,,0.6149
12/08/2015,ITNPL3D,,,,0.5467
12/15/2015,ITNPL3D,,,,0.4052
12/22/2015,ITNPL3D,,,,0.6125
12/29/2015,ITNPL3D,,,,0.7751
01/05/2016,ITNPL3D,,,,0.5792
01/12/2016,ITNPL3D,,,,0.6535
01/19/2016,ITNPL3D,,,,0.4677
01/26/2016,ITNPL3D,,,,0.2834
02/02/2016,ITNPL3D,,,,0.2558
02/09/2016,ITNPL3D,,,,0.1845
02/16/2016,ITNPL3D,,,,0.1969
02/23/2016,ITNPL3D,,,,0.2005
03/01/2016,ITNPL3D,,,,0.1897
03/08/2016,ITNPL3D,,,,0.7962
03/15/2016,ITNPL3D,,,,0.9985
03/22/2016,ITNPL3D,,,,1.0763
03/29/2016,ITNPL3D,,,,1.0652
04/05/2016,ITNPL3D,,,,1.0785
04/12/2016,ITNPL3D,,,,1.3457
04/19/2016,ITNPL3D,,,,2.4226
04/26/2016,ITNPL3D,,,,1.5838
05/03/2016,ITNPL3D,,,,1.1376
05/10/2016,ITNPL3D,,,,0.5604
05/17/2016,ITNPL3D,,,,0.2538
05/24/2016,ITNPL3D,,,,0.1376
05/31/2016,ITNPL3D,,,,0.099
06/07/2016,ITNPL3D,,,,0.0592
06/14/2016,ITNPL3D,,,,0.0272
06/21/2016,ITNPL3D,,,,0.0128
06/28/2016,ITNPL3D,,,,0.094
07/05/2016,ITNPL3D,,,,0.0004
07/12/2016,ITNPL3D,,,,0.0004
07/19/2016,ITNPL3D,,,,0.3259
07/26/2016,ITNPL3D,,,,0.1328
08/02/2016,ITNPL3D,,,,0.2313
08/09/2016,ITNPL3D,,,,0.1689
08/16/2016,ITNPL3D,,,,1.1461
08/21/2016,ITNPL3D,,,,3.084
08/23/2016,ITNPL3D,,,,2.1632
08/30/2016,ITNPL3D,,,,2.0509
09/06/2016,ITNPL3D,,,,2.0096
09/14/2016,ITNPL3D,,,,1.8844
09/20/2016,ITNPL3D,,,,2.0505
09/27/2016,ITNPL3D,,,,2.1446
10/04/2016,ITNPL3D,,,,2.177
10/14/2016,ITNPL3D,,,,2.3625
10/18/2016,ITNPL3D,,,,2.8311
10/25/2016,ITNPL3D,,,,2.7074
11/02/2016,ITNPL3D,,,,3.1462
11/08/2016,ITNPL3D,,,,3.0353
11/15/2016,ITNPL3D,,,,3.0987
11/22/2016,ITNPL3D,,,,2.9776
11/29/2016,ITNPL3D,,,,2.4999
12/06/2016,ITNPL3D,,,,1.9709
12/14/2016,ITNPL3D,,,,1.8197
12/20/2016,ITNPL3D,,,,1.7298
12/27/2016,ITNPL3D,,,,1.7569
01/03/2017,ITNPL3D,,,,1.2998
01/10/2017,ITNPL3D,,,,1.9559
01/17/2017,ITNPL3D,,,,2.7252
01/24/2017,ITNPL3D,,,,2.9553
01/31/2017,ITNPL3D,,,,2.632
02/07/2017,ITNPL3D,,,,1.0463
02/14/2017,ITNPL3D,,,,0.682
02/21/2017,ITNPL3D,,,,0.4998
02/28/2017,ITNPL3D,,,,0.7606
03/07/2017,ITNPL3D,,,,0.7606
03/14/2017,ITNPL3D,,,,0.9575
03/21/2017,ITNPL3D,,,,0.9575
03/28/2017,ITNPL3D,,,,0.9575
04/04/2017,ITNPL3D,,,,0.3952
04/11/2017,ITNPL3D,,,,0.3884
04/18/2017,ITNPL3D,,,,0.4565
04/25/2017,ITNPL3D,,,,0.9058
05/02/2017,ITNPL3D,,,,1.06
05/09/2017,ITNPL3D,,,,1.4799
05/16/2017,ITNPL3D,,,,1.33
05/23/2017,ITNPL3D,,,,1.1799
05/30/2017,ITNPL3D,,,,1.1746
06/06/2017,ITNPL3D,,,,1.0089
06/13/2017,ITNPL3D,,,,0.7667
06/19/2017,ITNPL3D,,,,0.6491
06/27/2017,ITNPL3D,,,,0.8265
07/04/2017,ITNPL3D,,,,0.408
07/11/2017,ITNPL3D,,,,0.09
07/18/2017,ITNPL3D,,,,0.509
07/25/2017,ITNPL3D,,,,0.5969
08/01/2017,ITNPL3D,,,,0.4802
08/09/2017,ITNPL3D,,,,0.3299
08/15/2017,ITNPL3D,,,,0.4782
08/22/2017,ITNPL3D,,,,0.3179
08/30/2017,ITNPL3D,,,,0.4004
09/06/2017,ITNPL3D,,,,0.5038
09/12/2017,ITNPL3D,,,,0.5824
09/18/2017,ITNPL3D,,,,2.0897
09/20/2017,ITNPL3D,,,,0.8637
09/26/2017,ITNPL3D,,,,1.2785
10/03/2017,ITNPL3D,,,,2.0589
10/10/2017,ITNPL3D,,,,1.7383
10/17/2017,ITNPL3D,,,,1.4996
10/24/2017,ITNPL3D,,,,1.7
10/31/2017,ITNPL3D,,,,2.2554
11/07/2017,ITNPL3D,,,,3.2478
11/14/2017,ITNPL3D,,,,4.1265
11/20/2017,ITNPL3D,,,,0.9969
11/21/2017,ITNPL3D,,,,4.8476
11/27/2017,ITNPL3D,,,,1.062
12/05/2017,ITNPL3D,,,,5.9282
12/12/2017,ITNPL3D,,,,6.0584
12/19/2017,ITNPL3D,,,,6.0584
12/26/2017,ITNPL3D,,,,6.0584
01/02/2018,ITNPL3D,,,,4.1898
01/09/2018,ITNPL3D,,,,3.8479
01/16/2018,ITNPL3D,,,,3.561
01/23/2018,ITNPL3D,,,,3.6579
01/31/2018,ITNPL3D,,,,4.4806
02/06/2018,ITNPL3D,,,,4.6846
02/14/2018,ITNPL3D,,,,4.5426
02/20/2018,ITNPL3D,,,,4.5205
02/27/2018,ITNPL3D,,,,4.5672
03/06/2018,ITNPL3D,,,,4.8583
03/13/2018,ITNPL3D,,,,4.9468
03/20/2018,ITNPL3D,,,,4.9108
03/27/2018,ITNPL3D,,,,4.9891
04/03/2018,ITNPL3D,,,,5.0982
04/10/2018,ITNPL3D,,,,5.1072
04/17/2018,ITNPL3D,,,,5.1499
04/24/2018,ITNPL3D,,,,5.2492
05/02/2018,ITNPL3D,,,,5.0109
05/08/2018,ITNPL3D,,,,4.9792
05/15/2018,ITNPL3D,,,,4.5631
05/22/2018,ITNPL3D,,,,4.4686
05/29/2018,ITNPL3D,,,,4.3933
06/05/2018,ITNPL3D,,,,4.2703
06/12/2018,ITNPL3D,,,,4.227
06/19/2018,ITNPL3D,,,,3.7798
06/26/2018,ITNPL3D,,,,3.8842
07/03/2018,ITNPL3D,,,,3.4198
07/10/2018,ITNPL3D,,,,3.1665
07/17/2018,ITNPL3D,,,,3.1421
07/24/2018,ITNPL3D,,,,3.4206
07/31/2018,ITNPL3D,,,,3.4597
08/14/2018,ITNPL3D,,,,3.2852
08/28/2018,ITNPL3D,,,,2.939
09/04/2018,ITNPL3D,,,,2.6908
09/11/2018,ITNPL3D,,,,2.3052
09/25/2018,ITNPL3D,,,,1.494
10/02/2018,ITNPL3D,,,,1.0001
10/09/2018,ITNPL3D,,,,1.0319
10/21/2018,ITNPL3D,,,,2.203
10/23/2018,ITNPL3D,,,,2.3534
10/30/2018,ITNPL3D,,,,2.0092
11/06/2018,ITNPL3D,,,,0.1
11/13/2018,ITNPL3D,,,,0.7843
11/28/2018,ITNPL3D,,,,4.9833
12/04/2018,ITNPL3D,,,,1.0178
12/11/2018,ITNPL3D,,,,0.9273
12/18/2018,ITNPL3D,,,,0.6904
12/25/2018,ITNPL3D,,,,0.574
01/01/2019,ITNPL3D,,,,2.0028
01/15/2019,ITNPL3D,,,,2.7844
01/22/2019,ITNPL3D,,,,3.5468
01/29/2019,ITNPL3D,,,,3.5504
02/05/2019,ITNPL3D,,,,3.8201
02/12/2019,ITNPL3D,,,,3.6074
02/19/2019,ITNPL3D,,,,2.9865
02/25/2019,ITNPL3D,,,,3.1815
03/05/2019,ITNPL3D,,,,3.7036
03/12/2019,ITNPL3D,,,,4.2188
03/19/2019,ITNPL3D,,,,4.4886
03/26/2019,ITNPL3D,,,,4.5385
04/02/2019,ITNPL3D,,,,4.2107
04/09/2019,ITNPL3D,,,,3.8462
04/16/2019,ITNPL3D,,,,4.0661
04/23/2019,ITNPL3D,,,,4.451
04/30/2019,ITNPL3D,,,,4.0135
05/07/2019,ITNPL3D,,,,3.7618
05/14/2019,ITNPL3D,,,,4.8306
05/21/2019,ITNPL3D,,,,5.4277
05/28/2019,ITNPL3D,,,,5.7659
06/04/2019,ITNPL3D,,,,5.5569
06/11/2019,ITNPL3D,,,,5.2361
06/18/2019,ITNPL3D,,,,5.4681
06/25/2019,ITNPL3D,,,,5.172
07/02/2019,ITNPL3D,,,,1.5657
07/09/2019,ITNPL3D,,,,0.0004
07/16/2019,ITNPL3D,,,,4.4567
07/23/2019,ITNPL3D,,,,0.5175
07/30/2019,ITNPL3D,,,,0.0004
08/06/2019,ITNPL3D,,,,0.0004
08/13/2019,ITNPL3D,,,,0.0004
08/20/2019,ITNPL3D,,,,1.6468
08/27/2019,ITNPL3D,,,,1.1996
09/03/2019,ITNPL3D,,,,1.2853
09/10/2019,ITNPL3D,,,,1.6766
09/17/2019,ITNPL3D,,,,4.245
09/24/2019,ITNPL3D,,,,4.1972
10/01/2019,ITNPL3D,,,,3.6999
10/08/2019,ITNPL3D,,,,4.4298
10/15/2019,ITNPL3D,,,,4.3995
10/22/2019,ITNPL3D,,,,4.1208
10/31/2019,ITNPL3D,,,,3.9859
11/05/2019,ITNPL3D,,,,3.7398
11/12/2019,ITNPL3D,,,,3.2014
11/19/2019,ITNPL3D,,,,2.9646
11/26/2019,ITNPL3D,,,,1.2471
12/03/2019,ITNPL3D,,,,1.3063
12/10/2019,ITNPL3D,,,,1.3079
12/17/2019,ITNPL3D,,,,2.2817
12/24/2019,ITNPL3D,,,,3.5561
12/31/2019,ITNPL3D,,,,3.1681
01/07/2020,ITNPL3D,,,,2.4068
01/14/2020,ITNPL3D,,,,3.9017
01/21/2020,ITNPL3D,,,,4.4882
01/28/2020,ITNPL3D,,,,2.9878
02/04/2020,ITNPL3D,,,,3.5903
02/11/2020,ITNPL3D,,,,3.98
02/18/2020,ITNPL3D,,,,4.1094
