,Date,GDP Per Capita USD,GDP Monthly Growth Rate,Monthly Inflation Rate,Inflation Monthly Growth Rate,NEPSE,SVAR,Risk Premium,Risk Preimum Monthly Change
264,1982-12,152.2897,0.2308712876391329,11.6985,0.39591384868879304,,,10.5,1.2048192771084338
265,1983-01,152.2649416666667,-0.01625739188751694,11.755058333333332,0.4834665412944674,,,10.625,1.1904761904761905
266,1983-02,152.24018333333336,-0.016260035345184057,11.811616666666666,0.48114038849941854,,,10.75,1.1764705882352942
267,1983-03,152.21542500000004,-0.016262679662645278,11.868174999999999,0.4788365126422147,,,10.875,1.1627906976744187
268,1983-04,152.19066666666671,-0.016265324840320148,11.924733333333332,0.47655459523754296,,,11.0,1.1494252873563218
269,1983-05,152.1659083333334,-0.016267970878628482,11.981291666666666,0.4742943238423216,,,11.125,1.1363636363636365
270,1983-06,152.14115000000007,-0.01627061777799038,12.037849999999999,0.4720553919130862,,,11.25,1.1235955056179776
271,1983-07,152.11639166666674,-0.0162732655388262,12.094408333333332,0.46983749866739716,,,11.375,1.1111111111111112
272,1983-08,152.09163333333342,-0.016275914161556583,12.150966666666665,0.4676403489491351,,,11.5,1.098901098901099
273,1983-09,152.0668750000001,-0.016278563646602438,12.207524999999999,0.4654636530975582,,,11.625,1.0869565217391304
274,1983-10,152.04211666666677,-0.016281213994384952,12.264083333333332,0.4633071268200005,,,11.75,1.0752688172043012
275,1983-11,152.01735833333345,-0.01628386520532559,12.320641666666665,0.46117049106809127,,,11.875,1.0638297872340425
276,1983-12,151.9926,-0.016286517279920868,12.3772,0.45905347191739915,,,12.0,1.0526315789473684
277,1984-01,152.380775,0.2553907229694009,11.582916666666668,-6.417310323282588,,,12.0,0.0
278,1984-02,152.76895,0.25474014028343783,10.788633333333335,-6.8573689701068306,,,12.0,0.0
279,1984-03,153.15712499999998,0.2540928637658305,9.994350000000003,-7.362223821985476,,,12.0,0.0
280,1984-04,153.54529999999997,0.25344886827824026,9.20006666666667,-7.947323571151024,,,12.0,0.0
281,1984-05,153.93347499999996,0.2528081289365352,8.405783333333337,-8.63345193150773,,,12.0,0.0
282,1984-06,154.32164999999995,0.2521706211075855,7.611500000000004,-9.449248235837624,,,12.0,0.0
283,1984-07,154.70982499999994,0.25153632040610624,6.8172166666666705,-10.435306225229365,,,12.0,0.0
284,1984-08,155.09799999999993,0.2509052026915484,6.022933333333337,-11.651138172225709,,,12.0,0.0
285,1984-09,155.48617499999992,0.25027724406503626,5.228650000000004,-13.187649428849724,,,12.0,0.0
286,1984-10,155.8743499999999,0.2496524208663503,4.43436666666667,-15.190983013461082,,,12.0,0.0
287,1984-11,156.2625249999999,0.2490307096709561,3.6400833333333367,-17.911990438318874,,,12.0,0.0
288,1984-12,156.6507,0.24841208728714942,2.8458,-21.82047114305998,,,12.0,0.0
289,1985-01,156.54713333333333,-0.06611312089040502,3.2797,15.247030711926346,,,12.0,0.0
290,1985-02,156.44356666666667,-0.0661568592547414,3.7136,13.229868585541361,,,12.0,0.0
291,1985-03,156.34,-0.0662006555292456,4.1475,11.684080137871605,,,12.0,0.0
292,1985-04,156.23643333333334,-0.06624450982900454,4.5814,10.46172393007837,,,12.0,0.0
293,1985-05,156.13286666666667,-0.0662884222694103,5.0153,9.47090409045269,,,12.0,0.0
294,1985-06,156.0293,-0.0663323929661611,5.449199999999999,8.65152632943193,,,12.0,0.0
295,1985-07,155.92573333333334,-0.06637642203526241,5.883099999999999,7.962636717316294,,,12.0,0.0
296,1985-08,155.82216666666667,-0.06642050959302785,6.316999999999998,7.375363328857228,,,12.0,0.0
297,1985-09,155.7186,-0.0664646557560803,6.750899999999998,6.868766819692886,,,12.0,0.0
298,1985-10,155.61503333333334,-0.06650886064135285,7.184799999999997,6.427291175991344,,,12.0,0.0
299,1985-11,155.51146666666668,-0.06655312436608997,7.618699999999997,6.039138180603492,,,12.0,0.0
300,1985-12,155.4079,-0.06659744704784835,8.0526,5.695197343378834,,,12.0,0.0
301,1986-01,156.2374,0.5337566494367377,8.964791666666667,11.32791479356564,,,11.889166666666666,-0.9236111111111148
302,1986-02,157.0669,0.5309228136156873,9.876983333333333,10.175268992121959,,,11.778333333333332,-0.9322212097848219
303,1986-03,157.8964,0.5281189098403266,10.789175,9.235529066735964,,,11.667499999999999,-0.9409933493703165
304,1986-04,158.7259,0.5253444663716184,11.701366666666667,8.45469340025226,,,11.556666666666665,-0.9499321477037393
305,1986-05,159.5554,0.5225990213317397,12.613558333333334,7.795599374432046,,,11.445833333333331,-0.959042399769257
306,1986-06,160.3849,0.5198821224477491,13.52575,7.231834527264644,,,11.334999999999997,-0.9683290862759415
307,1986-07,161.21439999999998,0.5171933268032065,14.437941666666667,6.744111540333561,,,11.224166666666664,-0.977797382737837
308,1986-08,162.04389999999998,0.5145322005974627,15.350133333333334,6.318017399756314,,,11.11333333333333,-0.9874526690919933
309,1986-09,162.87339999999998,0.5118983189123416,16.262325,5.942565102583257,,,11.002499999999996,-0.9973005398920259
310,1986-10,163.70289999999997,0.5092912654859517,17.174516666666666,5.609232792154042,,,10.891666666666662,-1.0073468151177807
311,1986-11,164.53239999999997,0.5067106324933743,18.08670833333333,5.311309100401651,,,10.780833333333328,-1.017597551644993
312,1986-12,165.3619,0.5041560203340038,18.9989,5.043436593631154,,,10.67,-1.0280590554223872
313,1987-01,165.56507499999998,0.12286687562249071,18.311516666666666,-3.618016481655954,,,10.614166666666666,-0.5232739768822312
314,1987-02,165.76824999999997,0.1227160981867628,17.624133333333333,-3.7538306948905547,,,10.558333333333332,-0.5260265368611202
315,1987-03,165.97142499999995,0.1225656903538449,16.93675,-3.900239066129018,,,10.502499999999998,-0.5288082083662264
316,1987-04,166.17459999999994,0.12241565076638193,16.249366666666667,-4.05853149708966,,,10.446666666666664,-0.5316194556851614
317,1987-05,166.37777499999993,0.12226597807365719,15.561983333333334,-4.230216152014128,,,10.39083333333333,-0.5344607530312772
318,1987-06,166.58094999999992,0.12211667093155172,14.874600000000001,-4.41706766168408,,,10.334999999999996,-0.5373325848103369
319,1987-07,166.7841249999999,0.12196772800250422,14.187216666666668,-4.6211886930292785,,,10.279166666666661,-0.5402354458958306
320,1987-08,166.9872999999999,0.12181914795547093,13.499833333333335,-4.845089417351063,,,10.223333333333327,-0.5431698419132625
321,1987-09,167.19047499999988,0.12167092946588608,12.812450000000002,-5.091791256682178,,,10.167499999999993,-0.5461362895337538
322,1987-10,167.39364999999987,0.12152307121562253,12.125066666666669,-5.36496402587587,,,10.11166666666666,-0.549135316777321
323,1987-11,167.59682499999985,0.1213755718929527,11.437683333333336,-5.669109723108048,,,10.055833333333325,-0.5521674633261985
324,1987-12,167.8,0.12122843019261144,10.7503,-6.009812593167933,,,10.0,-0.5552332808485148
325,1988-01,169.94164166666667,1.2763061183949092,10.603024999999999,-1.3699617685087904,,,10.0,0.0
326,1988-02,172.08328333333333,1.2602218300723476,10.455749999999998,-1.3889904060397906,,,10.0,0.0
327,1988-03,174.22492499999998,1.2445378918754115,10.308474999999998,-1.4085551012600772,,,10.0,0.0
328,1988-04,176.36656666666664,1.2292395400179728,10.161199999999997,-1.428678829797817,,,10.0,0.0
329,1988-05,178.5082083333333,1.2143127278280397,10.013924999999997,-1.4493858993032371,,,10.0,0.0
330,1988-06,180.64984999999996,1.1997440827300845,9.866649999999996,-1.4707020473990022,,,10.0,0.0
331,1988-07,182.79149166666662,1.1855208662872725,9.719374999999996,-1.4926545484029587,,,10.0,0.0
332,1988-08,184.93313333333327,1.1716309370526363,9.572099999999995,-1.5152723297537192,,,10.0,0.0
333,1988-09,187.07477499999993,1.158062716001491,9.424824999999995,-1.538586099184093,,,10.0,0.0
334,1988-10,189.2164166666666,1.1448051543382365,9.277549999999994,-1.5626284838180078,,,10.0,0.0
335,1988-11,191.35805833333325,1.1318477034894305,9.130274999999994,-1.5874341825158642,,,10.0,0.0
336,1988-12,193.4997,1.1191802871118932,8.982999999999999,-1.6130401329641795,,,10.0,0.0
337,1989-01,193.30145833333333,-0.10245063256773053,8.971658333333332,-0.12625700397046183,,,9.975833333333334,-0.24166666666666003
338,1989-02,193.10321666666667,-0.10255570153268505,8.960316666666666,-0.12641661379956606,,,9.951666666666668,-0.2422521092640481
339,1989-03,192.904975,-0.10266098622731083,8.948974999999999,-0.12657662768614858,,,9.927500000000002,-0.24284039524367107
340,1989-04,192.70673333333335,-0.10276648731670132,8.937633333333332,-0.1267370471664809,,,9.903333333333336,-0.2434315453705968
341,1989-05,192.50849166666669,-0.10287220546868672,8.926291666666666,-0.1268978737846326,,,9.87916666666667,-0.2440255806125816
342,1989-06,192.31025000000002,-0.10297814135384808,8.91495,-0.1270591090925207,,,9.855000000000004,-0.2446225221425491
343,1989-07,192.11200833333336,-0.10308429564553155,8.903608333333333,-0.12722075464995972,,,9.830833333333338,-0.245222391341106
